v,omega,x,y,phi,xr,yr,phir,delta
-0.0579,-0.0429,85.9834,0.7901,-0.0573,86.2993,0.7138,-0.0699,-0.0226
-0.0575,-0.0426,86.0832,0.7832,-0.0581,86.3993,0.7067,-0.0706,-0.0224
-0.0571,-0.0423,86.1830,0.7763,-0.0590,86.4993,0.6996,-0.0713,-0.0223
-0.0567,-0.0420,86.2827,0.7692,-0.0598,86.5993,0.6924,-0.0720,-0.0221
-0.0563,-0.0417,86.3825,0.7621,-0.0607,86.6992,0.6852,-0.0727,-0.0219
-0.0559,-0.0414,86.4822,0.7549,-0.0615,86.7992,0.6779,-0.0734,-0.0218
-0.0554,-0.0411,86.5820,0.7477,-0.0623,86.8992,0.6705,-0.0741,-0.0216
-0.0550,-0.0408,86.6817,0.7403,-0.0632,86.9992,0.6630,-0.0747,-0.0214
-0.0546,-0.0405,86.7814,0.7329,-0.0640,87.0992,0.6555,-0.0754,-0.0212
-0.0541,-0.0401,86.8812,0.7254,-0.0648,87.1992,0.6479,-0.0760,-0.0210
-0.0537,-0.0398,86.9809,0.7179,-0.0656,87.2992,0.6403,-0.0767,-0.0209
-0.0532,-0.0395,87.0806,0.7102,-0.0664,87.3992,0.6326,-0.0773,-0.0207
-0.0528,-0.0391,87.1803,0.7026,-0.0672,87.4992,0.6248,-0.0779,-0.0205
-0.0523,-0.0388,87.2800,0.6948,-0.0680,87.5992,0.6169,-0.0785,-0.0203
-0.0518,-0.0384,87.3797,0.6870,-0.0687,87.6992,0.6090,-0.0791,-0.0201
-0.0513,-0.0381,87.4794,0.6791,-0.0695,87.7992,0.6011,-0.0797,-0.0199
-0.0509,-0.0377,87.5791,0.6711,-0.0703,87.8992,0.5931,-0.0803,-0.0197
-0.0504,-0.0374,87.6788,0.6630,-0.0710,87.9992,0.5850,-0.0809,-0.0195
-0.0499,-0.0370,87.7784,0.6549,-0.0718,88.0992,0.5768,-0.0815,-0.0193
-0.0494,-0.0366,87.8781,0.6468,-0.0725,88.1992,0.5686,-0.0821,-0.0191
-0.0489,-0.0363,87.9778,0.6386,-0.0732,88.2992,0.5604,-0.0826,-0.0189
-0.0484,-0.0359,88.0774,0.6303,-0.0740,88.3992,0.5521,-0.0832,-0.0187
-0.0479,-0.0355,88.1771,0.6219,-0.0747,88.4992,0.5437,-0.0837,-0.0185
-0.0474,-0.0352,88.2767,0.6135,-0.0754,88.5992,0.5353,-0.0843,-0.0183
-0.0469,-0.0348,88.3764,0.6050,-0.0761,88.6992,0.5268,-0.0848,-0.0181
-0.0463,-0.0344,88.4760,0.5965,-0.0768,88.7992,0.5183,-0.0853,-0.0179
-0.0458,-0.0340,88.5757,0.5879,-0.0775,88.8992,0.5097,-0.0858,-0.0177
-0.0453,-0.0336,88.6753,0.5792,-0.0782,88.9992,0.5011,-0.0863,-0.0175
-0.0447,-0.0332,88.7749,0.5705,-0.0788,89.0992,0.4924,-0.0868,-0.0172
-0.0442,-0.0328,88.8745,0.5617,-0.0795,89.1992,0.4837,-0.0873,-0.0170
-0.0436,-0.0324,88.9742,0.5529,-0.0802,89.2992,0.4749,-0.0878,-0.0168
-0.0431,-0.0320,89.0738,0.5440,-0.0808,89.3992,0.4661,-0.0882,-0.0166
-0.0425,-0.0316,89.1734,0.5351,-0.0814,89.4992,0.4572,-0.0887,-0.0164
-0.0420,-0.0312,89.2730,0.5261,-0.0821,89.5992,0.4483,-0.0892,-0.0161
-0.0414,-0.0308,89.3726,0.5171,-0.0827,89.6992,0.4393,-0.0896,-0.0159
-0.0409,-0.0303,89.4721,0.5080,-0.0833,89.7992,0.4303,-0.0900,-0.0157
-0.0403,-0.0299,89.5717,0.4989,-0.0839,89.8992,0.4213,-0.0904,-0.0155
-0.0397,-0.0295,89.6713,0.4897,-0.0845,89.9992,0.4122,-0.0909,-0.0152
-0.0391,-0.0291,89.7709,0.4805,-0.0851,90.0992,0.4031,-0.0913,-0.0150
-0.0386,-0.0286,89.8705,0.4712,-0.0857,90.1992,0.3939,-0.0917,-0.0148
-0.0380,-0.0282,89.9700,0.4619,-0.0863,90.2992,0.3847,-0.0920,-0.0145
-0.0374,-0.0278,90.0696,0.4525,-0.0868,90.3992,0.3754,-0.0924,-0.0143
-0.0368,-0.0273,90.1692,0.4431,-0.0874,90.4992,0.3661,-0.0928,-0.0141
-0.0362,-0.0269,90.2687,0.4336,-0.0879,90.5992,0.3568,-0.0931,-0.0138
-0.0356,-0.0264,90.3683,0.4241,-0.0885,90.6992,0.3475,-0.0935,-0.0136
-0.0350,-0.0260,90.4678,0.4146,-0.0890,90.7992,0.3381,-0.0938,-0.0133
-0.0344,-0.0256,90.5673,0.4050,-0.0895,90.8992,0.3286,-0.0942,-0.0131
-0.0338,-0.0251,90.6669,0.3953,-0.0900,90.9992,0.3192,-0.0945,-0.0128
-0.0332,-0.0247,90.7664,0.3857,-0.0905,91.0992,0.3097,-0.0948,-0.0126
-0.0326,-0.0242,90.8659,0.3760,-0.0910,91.1992,0.3002,-0.0951,-0.0124
-0.0319,-0.0237,90.9655,0.3662,-0.0915,91.2992,0.2906,-0.0954,-0.0121
-0.0313,-0.0233,91.0650,0.3565,-0.0920,91.3992,0.2810,-0.0957,-0.0119
-0.0307,-0.0228,91.1645,0.3467,-0.0924,91.4992,0.2714,-0.0960,-0.0116
-0.0301,-0.0224,91.2640,0.3368,-0.0929,91.5992,0.2618,-0.0962,-0.0114
-0.0294,-0.0219,91.3635,0.3269,-0.0933,91.6992,0.2521,-0.0965,-0.0111
-0.0288,-0.0214,91.4631,0.3170,-0.0938,91.7992,0.2424,-0.0967,-0.0108
-0.0282,-0.0210,91.5626,0.3071,-0.0942,91.8992,0.2327,-0.0969,-0.0106
-0.0275,-0.0205,91.6621,0.2971,-0.0946,91.9992,0.2230,-0.0972,-0.0103
-0.0269,-0.0200,91.7616,0.2871,-0.0950,92.0992,0.2132,-0.0974,-0.0101
-0.0263,-0.0195,91.8611,0.2771,-0.0954,92.1992,0.2034,-0.0976,-0.0098
-0.0256,-0.0191,91.9606,0.2671,-0.0958,92.2992,0.1936,-0.0978,-0.0096
-0.0250,-0.0186,92.0600,0.2570,-0.0962,92.3992,0.1838,-0.0980,-0.0093
-0.0243,-0.0181,92.1595,0.2469,-0.0966,92.4992,0.1740,-0.0982,-0.0091
-0.0237,-0.0176,92.2590,0.2367,-0.0969,92.5992,0.1641,-0.0983,-0.0088
-0.0230,-0.0171,92.3585,0.2266,-0.0973,92.6992,0.1542,-0.0985,-0.0085
-0.0223,-0.0166,92.4580,0.2164,-0.0976,92.7992,0.1444,-0.0986,-0.0083
-0.0217,-0.0162,92.5575,0.2062,-0.0980,92.8992,0.1345,-0.0988,-0.0080
-0.0210,-0.0157,92.6570,0.1960,-0.0983,92.9992,0.1245,-0.0989,-0.0077
-0.0204,-0.0152,92.7564,0.1858,-0.0986,93.0992,0.1146,-0.0990,-0.0075
-0.0197,-0.0147,92.8559,0.1755,-0.0989,93.1992,0.1047,-0.0991,-0.0072
-0.0190,-0.0142,92.9554,0.1653,-0.0992,93.2991,0.0947,-0.0992,-0.0069
-0.0184,-0.0137,93.0548,0.1550,-0.0995,93.3991,0.0848,-0.0993,-0.0067
-0.0177,-0.0132,93.1543,0.1447,-0.0998,93.4991,0.0748,-0.0994,-0.0064
-0.0170,-0.0127,93.2538,0.1344,-0.1000,93.5991,0.0648,-0.0995,-0.0061
-0.0164,-0.0122,93.3532,0.1240,-0.1003,93.6991,0.0548,-0.0995,-0.0059
-0.0157,-0.0117,93.4527,0.1137,-0.1005,93.7991,0.0448,-0.0996,-0.0056
-0.0150,-0.0112,93.5522,0.1034,-0.1008,93.8991,0.0349,-0.0996,-0.0053
-0.0143,-0.0107,93.6516,0.0930,-0.1010,93.9991,0.0249,-0.0996,-0.0051
-0.0137,-0.0102,93.7511,0.0826,-0.1012,94.0991,0.0149,-0.0997,-0.0048
-0.0130,-0.0097,93.8506,0.0723,-0.1014,94.1991,0.0049,-0.0997,-0.0045
-0.0123,-0.0092,93.9500,0.0619,-0.1016,94.2991,-0.0051,-0.0997,-0.0043
-0.0116,-0.0087,94.0495,0.0515,-0.1018,94.3991,-0.0151,-0.0997,-0.0040
-0.0109,-0.0082,94.1489,0.0411,-0.1020,94.4991,-0.0251,-0.0996,-0.0037
-0.0102,-0.0077,94.2484,0.0307,-0.1021,94.5991,-0.0351,-0.0996,-0.0035
-0.0096,-0.0072,94.3479,0.0203,-0.1023,94.6991,-0.0451,-0.0996,-0.0032
-0.0089,-0.0067,94.4473,0.0099,-0.1024,94.7991,-0.0551,-0.0995,-0.0029
-0.0082,-0.0062,94.5468,-0.0005,-0.1025,94.8991,-0.0651,-0.0995,-0.0026
-0.0075,-0.0057,94.6462,-0.0109,-0.1027,94.9991,-0.0751,-0.0994,-0.0024
-0.0068,-0.0051,94.7457,-0.0213,-0.1028,95.0991,-0.0850,-0.0993,-0.0021
-0.0061,-0.0046,94.8451,-0.0317,-0.1029,95.1991,-0.0950,-0.0992,-0.0018
-0.0054,-0.0041,94.9446,-0.0421,-0.1030,95.2991,-0.1049,-0.0991,-0.0015
-0.0048,-0.0036,95.0441,-0.0525,-0.1031,95.3991,-0.1149,-0.0990,-0.0013
-0.0041,-0.0031,95.1435,-0.0628,-0.1031,95.4991,-0.1248,-0.0989,-0.0010
-0.0034,-0.0026,95.2430,-0.0732,-0.1032,95.5991,-0.1347,-0.0988,-0.0007
-0.0027,-0.0021,95.3424,-0.0836,-0.1033,95.6991,-0.1446,-0.0986,-0.0005
-0.0020,-0.0016,95.4419,-0.0940,-0.1033,95.7991,-0.1545,-0.0985,-0.0002
-0.0013,-0.0011,95.5414,-0.1043,-0.1033,95.8991,-0.1644,-0.0983,0.0001
-0.0006,-0.0005,95.6408,-0.1146,-0.1033,95.9991,-0.1742,-0.0982,0.0004
0.0001,-0.0000,95.7403,-0.1250,-0.1034,96.0991,-0.1841,-0.0980,0.0006
0.0008,0.0005,95.8398,-0.1353,-0.1034,96.1991,-0.1939,-0.0978,0.0009
0.0015,0.0010,95.9392,-0.1456,-0.1033,96.2991,-0.2037,-0.0976,0.0012
0.0021,0.0015,96.0387,-0.1559,-0.1033,96.3991,-0.2135,-0.0974,0.0015
0.0028,0.0020,96.1382,-0.1661,-0.1033,96.4991,-0.2232,-0.0972,0.0017
0.0035,0.0025,96.2376,-0.1764,-0.1033,96.5991,-0.2330,-0.0969,0.0020
0.0042,0.0030,96.3371,-0.1866,-0.1032,96.6991,-0.2427,-0.0967,0.0023
0.0049,0.0035,96.4366,-0.1969,-0.1031,96.7991,-0.2524,-0.0965,0.0026
0.0056,0.0040,96.5361,-0.2071,-0.1031,96.8991,-0.2620,-0.0962,0.0028
0.0063,0.0046,96.6356,-0.2172,-0.1030,96.9991,-0.2717,-0.0959,0.0031
0.0070,0.0051,96.7350,-0.2274,-0.1029,97.0991,-0.2813,-0.0957,0.0034
0.0076,0.0056,96.8345,-0.2375,-0.1028,97.1991,-0.2909,-0.0954,0.0036
0.0083,0.0061,96.9340,-0.2476,-0.1027,97.2991,-0.3004,-0.0951,0.0039
0.0090,0.0066,97.0335,-0.2577,-0.1026,97.3991,-0.3099,-0.0948,0.0042
0.0097,0.0071,97.1330,-0.2678,-0.1024,97.4991,-0.3194,-0.0945,0.0044
0.0104,0.0076,97.2325,-0.2778,-0.1023,97.5991,-0.3289,-0.0942,0.0047
0.0111,0.0081,97.3320,-0.2878,-0.1021,97.6991,-0.3383,-0.0938,0.0050
0.0117,0.0086,97.4315,-0.2978,-0.1020,97.7991,-0.3477,-0.0935,0.0053
0.0124,0.0091,97.5310,-0.3077,-0.1018,97.8991,-0.3571,-0.0931,0.0055
0.0131,0.0096,97.6305,-0.3177,-0.1016,97.9991,-0.3664,-0.0928,0.0058
0.0138,0.0101,97.7300,-0.3275,-0.1014,98.0991,-0.3757,-0.0924,0.0061
0.0144,0.0106,97.8295,-0.3374,-0.1012,98.1991,-0.3849,-0.0920,0.0063
0.0151,0.0111,97.9290,-0.3472,-0.1010,98.2991,-0.3941,-0.0916,0.0066
0.0158,0.0116,98.0286,-0.3570,-0.1008,98.3991,-0.4033,-0.0913,0.0069
0.0165,0.0121,98.1281,-0.3667,-0.1006,98.4991,-0.4124,-0.0908,0.0071
0.0171,0.0126,98.2276,-0.3765,-0.1003,98.5991,-0.4215,-0.0904,0.0074
0.0178,0.0131,98.3271,-0.3861,-0.1001,98.6991,-0.4306,-0.0900,0.0076
0.0185,0.0136,98.4267,-0.3958,-0.0998,98.7991,-0.4396,-0.0896,0.0079
0.0191,0.0141,98.5262,-0.4054,-0.0995,98.8991,-0.4485,-0.0891,0.0082
0.0198,0.0146,98.6258,-0.4149,-0.0993,98.9991,-0.4575,-0.0887,0.0084
0.0204,0.0150,98.7253,-0.4244,-0.0990,99.0991,-0.4663,-0.0882,0.0087
0.0211,0.0155,98.8249,-0.4339,-0.0987,99.1991,-0.4751,-0.0878,0.0089
0.0218,0.0160,98.9244,-0.4433,-0.0984,99.2991,-0.4839,-0.0873,0.0092
0.0224,0.0165,99.0240,-0.4527,-0.0980,99.3991,-0.4926,-0.0868,0.0095
0.0231,0.0170,99.1235,-0.4621,-0.0977,99.4991,-0.5013,-0.0863,0.0097
0.0237,0.0175,99.2231,-0.4714,-0.0974,99.5991,-0.5100,-0.0858,0.0100
0.0244,0.0179,99.3227,-0.4806,-0.0970,99.6991,-0.5185,-0.0853,0.0102
0.0250,0.0184,99.4223,-0.4898,-0.0967,99.7990,-0.5271,-0.0848,0.0105
0.0256,0.0189,99.5218,-0.4990,-0.0963,99.8990,-0.5355,-0.0843,0.0107
0.0263,0.0194,99.6214,-0.5081,-0.0959,99.9990,-0.5439,-0.0837,0.0110
